species,matric_pot,hyphal_rate,type
l.crin.s,-1.48,3.5131129369,smoothed
l.crin.s,-1.49,3.4851964468,smoothed
l.crin.s,-1.5,3.4572983903,smoothed
l.crin.s,-1.51,3.4294218892,smoothed
l.crin.s,-1.52,3.4015700364,smoothed
l.crin.s,-1.53,3.3737458954,smoothed
l.crin.s,-1.54,3.3459524997,smoothed
l.crin.s,-1.55,3.3181928529,smoothed
l.crin.s,-1.56,3.2904699274,smoothed
l.crin.s,-1.57,3.2627866647,smoothed
l.crin.s,-1.58,3.2351459744,smoothed
l.crin.s,-1.59,3.2075507345,smoothed
l.crin.s,-1.6,3.18000379,smoothed
l.crin.s,-1.61,3.1525079535,smoothed
l.crin.s,-1.62,3.1250660041,smoothed
l.crin.s,-1.63,3.0976806874,smoothed
l.crin.s,-1.64,3.0703547153,smoothed
l.crin.s,-1.65,3.043090765,smoothed
l.crin.s,-1.66,3.0158914795,smoothed
l.crin.s,-1.67,2.9887594666,smoothed
l.crin.s,-1.68,2.9616972992,smoothed
l.crin.s,-1.69,2.9347075143,smoothed
l.crin.s,-1.7,2.9077926136,smoothed
l.crin.s,-1.71,2.8809550624,smoothed
l.crin.s,-1.72,2.8541972899,smoothed
l.crin.s,-1.73,2.8275216888,smoothed
l.crin.s,-1.74,2.8009306151,smoothed
l.crin.s,-1.75,2.7744263877,smoothed
l.crin.s,-1.76,2.7480112885,smoothed
l.crin.s,-1.77,2.7216875621,smoothed
l.crin.s,-1.78,2.6954574156,smoothed
l.crin.s,-1.79,2.6693230183,smoothed
l.crin.s,-1.8,2.6432865021,smoothed
l.crin.s,-1.81,2.6173499605,smoothed
l.crin.s,-1.82,2.5915154493,smoothed
l.crin.s,-1.83,2.5657849861,smoothed
l.crin.s,-1.84,2.54016055,smoothed
l.crin.s,-1.85,2.5146440821,smoothed
l.crin.s,-1.86,2.489237485,smoothed
l.crin.s,-1.87,2.4639426228,smoothed
l.crin.s,-1.88,2.438761321,smoothed
l.crin.s,-1.89,2.4136953668,smoothed
l.crin.s,-1.9,2.3887465086,smoothed
l.crin.s,-1.91,2.3639164563,smoothed
l.crin.s,-1.92,2.3392068812,smoothed
l.crin.s,-1.93,2.3146194161,smoothed
l.crin.s,-1.94,2.2901556553,smoothed
l.crin.s,-1.95,2.2658171544,smoothed
l.crin.s,-1.96,2.2416054305,smoothed
l.crin.s,-1.97,2.2175219625000002,smoothed
l.crin.s,-1.98,2.1935681909,smoothed
l.crin.s,-1.99,2.1697455176,smoothed
l.crin.s,-2,2.1460553068,smoothed
l.crin.s,-2.01,2.1224988842,smoothed
l.crin.s,-2.02,2.0990775377,smoothed
l.crin.s,-2.03,2.0757925172,smoothed
l.crin.s,-2.04,2.0526450349,smoothed
l.crin.s,-2.05,2.0296362655,smoothed
l.crin.s,-2.06,2.006767346,smoothed
l.crin.s,-2.07,1.9840393763,smoothed
l.crin.s,-2.08,1.9614534189,smoothed
l.crin.s,-2.09,1.9390104995,smoothed
l.crin.s,-2.1,1.916711607,smoothed
l.crin.s,-2.11,1.8945576935,smoothed
l.crin.s,-2.12,1.8725496749,smoothed
l.crin.s,-2.13,1.8506884308,smoothed
l.crin.s,-2.14,1.8289748048,smoothed
l.crin.s,-2.15,1.8074096047,smoothed
l.crin.s,-2.16,1.7859936027,smoothed
l.crin.s,-2.17,1.7647275359,smoothed
l.crin.s,-2.18,1.7436121063,smoothed
l.crin.s,-2.19,1.7226479808,smoothed
l.crin.s,-2.2,1.7018357921,smoothed
l.crin.s,-2.21,1.6811761385,smoothed
l.crin.s,-2.22,1.6606695843,smoothed
l.crin.s,-2.23,1.6403166601,smoothed
l.crin.s,-2.24,1.6201178629,smoothed
l.crin.s,-2.25,1.6000736569,smoothed
l.crin.s,-2.26,1.5801844731,smoothed
l.crin.s,-2.27,1.5604507102,smoothed
l.crin.s,-2.28,1.5408727345,smoothed
l.crin.s,-2.29,1.5214508806,smoothed
l.crin.s,-2.3,1.5021854514,smoothed
l.crin.s,-2.31,1.4830767185,smoothed
l.crin.s,-2.32,1.4641249226,smoothed
l.crin.s,-2.33,1.4453302739,smoothed
l.crin.s,-2.34,1.4266929522,smoothed
l.crin.s,-2.35,1.4082131075,smoothed
l.crin.s,-2.36,1.3898908602,smoothed
l.crin.s,-2.37,1.3717263017,smoothed
l.crin.s,-2.38,1.3537194942,smoothed
l.crin.s,-2.39,1.3358704717,smoothed
l.crin.s,-2.4,1.3181792399,smoothed
l.crin.s,-2.41,1.3006457771,smoothed
l.crin.s,-2.42,1.2832700338,smoothed
l.crin.s,-2.43,1.2660519338,smoothed
l.crin.s,-2.44,1.2489913742,smoothed
l.crin.s,-2.45,1.2320882258,smoothed
l.crin.s,-2.46,1.2153423337,smoothed
l.crin.s,-2.47,1.1987535174,smoothed
l.crin.s,-2.48,1.1823215714,smoothed
l.crin.s,-2.49,1.1660462654,smoothed
l.crin.s,-2.5,1.149927345,smoothed
l.crin.s,-2.51,1.1339645318,smoothed
l.crin.s,-2.52,1.1181575239,smoothed
l.crin.s,-2.53,1.1025059963,smoothed
l.crin.s,-2.54,1.0870096012,smoothed
l.crin.s,-2.55,1.0716679686,smoothed
l.crin.s,-2.56,1.0564807067,smoothed
l.crin.s,-2.57,1.0414474018,smoothed
l.crin.s,-2.58,1.0265676196,smoothed
l.crin.s,-2.59,1.0118409048,smoothed
l.crin.s,-2.6,0.9972667817,smoothed
l.crin.s,-2.61,0.982844755,smoothed
l.crin.s,-2.62,0.9685743097,smoothed
l.crin.s,-2.63,0.9544549117,smoothed
l.crin.s,-2.64,0.9404860083,smoothed
l.crin.s,-2.65,0.9266670285,smoothed
l.crin.s,-2.66,0.9129973833,smoothed
l.crin.s,-2.67,0.8994764663,smoothed
l.crin.s,-2.68,0.886103654,smoothed
l.crin.s,-2.69,0.8728783061,smoothed
l.crin.s,-2.7,0.8597997663,smoothed
l.crin.s,-2.71,0.8468673621,smoothed
l.crin.s,-2.72,0.8340804056,smoothed
l.crin.s,-2.73,0.8214381938,smoothed
l.crin.s,-2.74,0.808940009,smoothed
l.crin.s,-2.75,0.7965851192,smoothed
l.crin.s,-2.76,0.7843727782,smoothed
l.crin.s,-2.77,0.7723022267,smoothed
l.crin.s,-2.78,0.7603726919,smoothed
l.crin.s,-2.79,0.7485833883,smoothed
l.crin.s,-2.8,0.7369335181,smoothed
l.crin.s,-2.81,0.7254222713,smoothed
l.crin.s,-2.82,0.7140488264,smoothed
l.crin.s,-2.83,0.7028123505,smoothed
l.crin.s,-2.84,0.691712,smoothed
l.crin.s,-2.85,0.6807469205,smoothed
l.crin.s,-2.86,0.6699162477,smoothed
l.crin.s,-2.87,0.6592191073,smoothed
l.crin.s,-2.88,0.6486546157,smoothed
l.crin.s,-2.89,0.63822188,smoothed
l.crin.s,-2.9,0.6279199987,smoothed
l.crin.s,-2.91,0.6177480621,smoothed
l.crin.s,-2.92,0.6077051522,smoothed
l.crin.s,-2.93,0.5977903434,smoothed
l.crin.s,-2.94,0.5880027027,smoothed
l.crin.s,-2.95,0.5783412901,smoothed
l.crin.s,-2.96,0.5688051591,smoothed
l.crin.s,-2.97,0.5593933567,smoothed
l.crin.s,-2.98,0.5501049237,smoothed
l.crin.s,-2.99,0.5409388956,smoothed
l.crin.s,-3,0.5318943023,smoothed
l.crin.s,-3.01,0.5229701686,smoothed
l.crin.s,-3.02,0.5141655146,smoothed
l.crin.s,-3.03,0.505479356,smoothed
l.crin.s,-3.04,0.4969107043,smoothed
l.crin.s,-3.05,0.4884585673,smoothed
l.crin.s,-3.06,0.4801219491,smoothed
l.crin.s,-3.07,0.4718998506,smoothed
l.crin.s,-3.08,0.4637912697,smoothed
l.crin.s,-3.09,0.4557952018,smoothed
l.crin.s,-3.1,0.4479106398,smoothed
l.crin.s,-3.11,0.4401365744,smoothed
l.crin.s,-3.12,0.4324719945,smoothed
l.crin.s,-3.13,0.4249158875,smoothed
l.crin.s,-3.14,0.4174672395,smoothed
l.crin.s,-3.15,0.4101250355,smoothed
l.crin.s,-3.16,0.4028882595,smoothed
l.crin.s,-3.17,0.3957558954,smoothed
l.crin.s,-3.18,0.3887269263,smoothed
l.crin.s,-3.19,0.3818003356,smoothed
l.crin.s,-3.2,0.3749751068,smoothed
l.crin.s,-3.21,0.3682502237,smoothed
l.crin.s,-3.22,0.3616246708,smoothed
l.crin.s,-3.23,0.3550974336,smoothed
l.crin.s,-3.24,0.3486674984,smoothed
l.crin.s,-3.25,0.3423338532,smoothed
l.crin.s,-3.26,0.3360954872,smoothed
l.crin.s,-3.27,0.3299513913,smoothed
l.crin.s,-3.28,0.3239005587,smoothed
l.crin.s,-3.29,0.3179419843,smoothed
l.crin.s,-3.3,0.3120746656,smoothed
l.crin.s,-3.31,0.3062976025,smoothed
l.crin.s,-3.32,0.3006097976,smoothed
l.crin.s,-3.33,0.2950102565,smoothed
l.crin.s,-3.34,0.2894979877,smoothed
l.crin.s,-3.35,0.2840720031,smoothed
l.crin.s,-3.36,0.2787313179,smoothed
l.crin.s,-3.37,0.2734749508,smoothed
l.crin.s,-3.38,0.2683019244,smoothed
l.crin.s,-3.39,0.2632112652,smoothed
l.crin.s,-3.4,0.2582020036,smoothed
l.crin.s,-3.41,0.2532731743,smoothed
l.crin.s,-3.42,0.2484238162,smoothed
l.crin.s,-3.43,0.2436529729,smoothed
l.crin.s,-3.44,0.2389596925,smoothed
l.crin.s,-3.45,0.2343430277,smoothed
l.crin.s,-3.46,0.2298020365,smoothed
l.crin.s,-3.47,0.2253357814,smoothed
l.crin.s,-3.48,0.2209433304,smoothed
l.crin.s,-3.49,0.2166237566,smoothed
l.crin.s,-3.5,0.2123761385,smoothed
l.crin.s,-3.51,0.2081995599,smoothed
l.crin.s,-3.52,0.2040931104,smoothed
l.crin.s,-3.53,0.2000558853,smoothed
l.crin.s,-3.54,0.1960869854,smoothed
l.crin.s,-3.55,0.1921855176,smoothed
l.crin.s,-3.56,0.1883505947,smoothed
l.crin.s,-3.57,0.1845813355,smoothed
l.crin.s,-3.58,0.1808768651,smoothed
l.crin.s,-3.59,0.1772363147,smoothed
l.crin.s,-3.6,0.1736588216,smoothed
l.crin.s,-3.61,0.1701435299,smoothed
l.crin.s,-3.62,0.1666895898,smoothed
l.crin.s,-3.63,0.1632961581,smoothed
l.crin.s,-3.64,0.1599623982,smoothed
l.crin.s,-3.65,0.1566874802,smoothed
l.crin.s,-3.66,0.1534705806,smoothed
l.crin.s,-3.67,0.1503108831,smoothed
l.crin.s,-3.68,0.1472075777,smoothed
l.crin.s,-3.69,0.1441598616,smoothed
l.crin.s,-3.7,0.1411669389,smoothed
l.crin.s,-3.71,0.1382280203,smoothed
l.crin.s,-3.72,0.1353423238,smoothed
l.crin.s,-3.73,0.1325090743,smoothed
l.crin.s,-3.74,0.1297275038,smoothed
l.crin.s,-3.75,0.1269968511,smoothed
l.crin.s,-3.76,0.1243163626,smoothed
l.crin.s,-3.77,0.1216852914,smoothed
l.crin.s,-3.78,0.1191028979,smoothed
l.crin.s,-3.79,0.11656844969999999,smoothed
l.crin.s,-3.8,0.1140812215,smoothed
l.crin.s,-3.81,0.1116404955,smoothed
l.crin.s,-3.82,0.1092455607,smoothed
l.crin.s,-3.83,0.1068957136,smoothed
l.crin.s,-3.84,0.1045902579,smoothed
l.crin.s,-3.85,0.1023285045,smoothed
l.crin.s,-3.86,0.1001097716,smoothed
l.crin.s,-3.87,0.0979333846,smoothed
l.crin.s,-3.88,0.0957986762,smoothed
l.crin.s,-3.89,0.0937049864,smoothed
l.crin.s,-3.9,0.0916516623,smoothed
l.crin.s,-3.91,0.0896380583,smoothed
l.crin.s,-3.92,0.0876635361,smoothed
l.crin.s,-3.93,0.0857274646,smoothed
l.crin.s,-3.94,0.0838292198,smoothed
l.crin.s,-3.95,0.0819681851,smoothed
l.crin.s,-3.96,0.0801437509,smoothed
l.crin.s,-3.97,0.0783553148,smoothed
l.crin.s,-3.98,0.0766022816,smoothed
l.crin.s,-3.99,0.0748840632,smoothed
l.crin.s,-4,0.0732000785,smoothed
l.crin.s,-4.01,0.0715497537,smoothed
l.crin.s,-4.02,0.0699325218,smoothed
l.crin.s,-4.03,0.068347823,smoothed
l.crin.s,-4.04,0.0667951043,smoothed
l.crin.s,-4.05,0.06527382,smoothed
l.crin.s,-4.06,0.0637834309,smoothed
l.crin.s,-4.07,0.0623234051,smoothed
l.crin.s,-4.08,0.0608932173,smoothed
l.crin.s,-4.09,0.0594923492,smoothed
l.crin.s,-4.1,0.0581202891,smoothed
l.crin.s,-4.11,0.0567765323,smoothed
l.crin.s,-4.12,0.0554605806,smoothed
l.crin.s,-4.13,0.0541719426,smoothed
l.crin.s,-4.14,0.0529101336,smoothed
l.crin.s,-4.15,0.0516746754,smoothed
l.crin.s,-4.16,0.0504650962,smoothed
l.crin.s,-4.17,0.0492809311,smoothed
l.crin.s,-4.18,0.0481217213,smoothed
l.crin.s,-4.19,0.0469870147,smoothed
l.crin.s,-4.2,0.0458763653,smoothed
l.crin.s,-4.21,0.0447893337,smoothed
l.crin.s,-4.22,0.0437254867,smoothed
l.crin.s,-4.23,0.0426843971,smoothed
l.crin.s,-4.24,0.0416656443,smoothed
l.crin.s,-4.25,0.0406688135,smoothed
l.crin.s,-4.26,0.0396934962,smoothed
l.crin.s,-4.27,0.0387392897,smoothed
l.crin.s,-4.28,0.0378057976,smoothed
l.crin.s,-4.29,0.0368926291,smoothed
l.crin.s,-4.3,0.0359993995,smoothed
l.crin.s,-4.31,0.03512573,smoothed
l.crin.s,-4.32,0.0342712472,smoothed
l.crin.s,-4.33,0.0334355839,smoothed
l.crin.s,-4.34,0.0326183782,smoothed
l.crin.s,-4.35,0.031819274,smoothed
l.crin.s,-4.36,0.0310379206,smoothed
l.crin.s,-4.37,0.0302739731,smoothed
l.crin.s,-4.38,0.0295270917,smoothed
l.crin.s,-4.39,0.0287969423,smoothed
l.crin.s,-4.4,0.0280831959,smoothed
l.crin.s,-4.41,0.0273855289,smoothed
l.crin.s,-4.42,0.0267036229,smoothed
l.crin.s,-4.43,0.0260371646,smoothed
l.crin.s,-4.44,0.0253858461,smoothed
l.crin.s,-4.45,0.0247493642,smoothed
l.crin.s,-4.46,0.0241274209,smoothed
l.crin.s,-4.47,0.0235197232,smoothed
l.crin.s,-4.48,0.0229259827,smoothed
l.crin.s,-4.49,0.0223459161,smoothed
l.crin.s,-4.5,0.0217792449,smoothed
l.crin.s,-4.51,0.0212256952,smoothed
l.crin.s,-4.52,0.0206849978,smoothed
l.crin.s,-4.53,0.0201568881,smoothed
l.crin.s,-4.54,0.019641106,smoothed
l.crin.s,-4.55,0.0191373961,smoothed
l.crin.s,-4.56,0.0186455072,smoothed
l.crin.s,-4.57,0.0181651926,smoothed
l.crin.s,-4.58,0.01769621,smoothed
l.crin.s,-4.59,0.0172383213,smoothed
l.crin.s,-4.6,0.0167912925,smoothed
l.crin.s,-4.61,0.016354894,smoothed
l.crin.s,-4.62,0.0159289002,smoothed
l.crin.s,-4.63,0.0155130895,smoothed
l.crin.s,-4.64,0.0151072444,smoothed
l.crin.s,-4.65,0.0147111513,smoothed
l.crin.s,-4.66,0.0143246006,smoothed
l.crin.s,-4.67,0.0139473863,smoothed
l.crin.s,-4.68,0.0135793064,smoothed
l.crin.s,-4.69,0.0132201625,smoothed
l.crin.s,-4.7,0.0128697601,smoothed
l.crin.s,-4.71,0.0125279082,smoothed
l.crin.s,-4.72,0.0121944192,smoothed
l.crin.s,-4.73,0.0118691093,smoothed
l.crin.s,-4.74,0.0115517981,smoothed
l.crin.s,-4.75,0.0112423085,smoothed
l.crin.s,-4.76,0.0109404669,smoothed
l.crin.s,-4.77,0.0106461031,smoothed
l.crin.s,-4.78,0.0103590499,smoothed
l.crin.s,-4.79,0.0100791437,smoothed
l.crin.s,-4.8,0.0098062237,smoothed
l.crin.s,-4.81,0.0095401325,smoothed
l.crin.s,-4.82,0.0092807157,smoothed
l.crin.s,-4.83,0.0090278218,smoothed
l.crin.s,-4.84,0.0087813025,smoothed
l.crin.s,-4.85,0.0085410124,smoothed
l.crin.s,-4.86,0.0083068087,smoothed
l.crin.s,-4.87,0.008078552,smoothed
l.crin.s,-4.88,0.0078561051,smoothed
l.crin.s,-4.89,0.007639334,smoothed
l.crin.s,-4.9,0.0074281071,smoothed
l.crin.s,-4.91,0.0072222958,smoothed
l.crin.s,-4.92,0.0070217738,smoothed
l.crin.s,-4.93,0.0068264175,smoothed
l.crin.s,-4.94,0.0066361059,smoothed
l.crin.s,-4.95,0.0064507204,smoothed
l.crin.s,-4.96,0.006270145,smoothed
l.crin.s,-4.97,0.0060942659,smoothed
l.crin.s,-4.98,0.0059229717,smoothed
l.crin.s,-4.99,0.0057561536,smoothed
l.crin.s,-5,0.0055937047,smoothed
l.gilb.s,-0,0.0233326445,smoothed
l.gilb.s,-0.01,0.0365762486,smoothed
l.gilb.s,-0.02,0.0559985235,smoothed
l.gilb.s,-0.03,0.0837501571,smoothed
l.gilb.s,-0.04,0.1223842902,smoothed
l.gilb.s,-0.05,0.174786242,smoothed
l.gilb.s,-0.06,0.2440357688,smoothed
l.gilb.s,-0.07,0.3331974861,smoothed
l.gilb.s,-0.08,0.4450462772,smoothed
l.gilb.s,-0.09,0.581748041,smoothed
l.gilb.s,-0.1,0.7445295991,smoothed
l.gilb.s,-0.11,0.9333819197,smoothed
l.gilb.s,-0.12,1.146844897,smoothed
l.gilb.s,-0.13,1.3819174935,smoothed
l.gilb.s,-0.14,1.6341234802,smoothed
l.gilb.s,-0.15,1.8977417867,smoothed
l.gilb.s,-0.16,2.166185155,smoothed
l.gilb.s,-0.17,2.4324862942,smoothed
l.gilb.s,-0.18,2.6898322113,smoothed
l.gilb.s,-0.19,2.9320789154,smoothed
l.gilb.s,-0.2,3.154182159,smoothed
l.gilb.s,-0.21,3.3524945106,smoothed
l.gilb.s,-0.22,3.5249015997,smoothed
l.gilb.s,-0.23,3.6707959872,smoothed
l.gilb.s,-0.24,3.7909106201,smoothed
l.gilb.s,-0.25,3.887050972,smoothed
l.gilb.s,-0.26,3.9617733429,smoothed
l.gilb.s,-0.27,4.0180561406,smoothed
l.gilb.s,-0.28,4.0590029427,smoothed
l.gilb.s,-0.29,4.0876036127,smoothed
l.gilb.s,-0.3,4.1065658897,smoothed
l.gilb.s,-0.31,4.1182174595,smoothed
l.gilb.s,-0.32,4.1244693326,smoothed
l.gilb.s,-0.33,4.1268261227,smoothed
l.gilb.s,-0.34,4.1264272835,smoothed
l.gilb.s,-0.35,4.1241046549,smoothed
l.gilb.s,-0.36,4.1204446523,smoothed
l.gilb.s,-0.37,4.1158470502,smoothed
l.gilb.s,-0.38,4.1105757406,smoothed
l.gilb.s,-0.39,4.1047996143,smoothed
l.gilb.s,-0.4,4.098623634,smoothed
l.gilb.s,-0.41,4.0921112864,smoothed
l.gilb.s,-0.42,4.0853000818,smoothed
l.gilb.s,-0.43,4.0782118103,smoothed
l.gilb.s,-0.44,4.0708590661,smoothed
l.gilb.s,-0.45,4.0632492431,smoothed
l.gilb.s,-0.46,4.0553868957,smoothed
l.gilb.s,-0.47,4.0472750856,smoothed
l.gilb.s,-0.48,4.0389161238,smoothed
l.gilb.s,-0.49,4.0303119673,smoothed
l.gilb.s,-0.5,4.0214644228,smoothed
l.gilb.s,-0.51,4.0123752491,smoothed
l.gilb.s,-0.52,4.0030462058,smoothed
l.gilb.s,-0.53,3.9934790768,smoothed
l.gilb.s,-0.54,3.9836756799,smoothed
l.gilb.s,-0.55,3.9736378711,smoothed
l.gilb.s,-0.56,3.9633675461,smoothed
l.gilb.s,-0.57,3.9528666405,smoothed
l.gilb.s,-0.58,3.9421371297,smoothed
l.gilb.s,-0.59,3.931181028,smoothed
l.gilb.s,-0.6,3.9200003884,smoothed
l.gilb.s,-0.61,3.9085973021,smoothed
l.gilb.s,-0.62,3.8969738972,smoothed
l.gilb.s,-0.63,3.8851323388,smoothed
l.gilb.s,-0.64,3.873074828,smoothed
l.gilb.s,-0.65,3.8608036008,smoothed
l.gilb.s,-0.66,3.8483209284,smoothed
l.gilb.s,-0.67,3.8356291156,smoothed
l.gilb.s,-0.68,3.8227305004,smoothed
l.gilb.s,-0.69,3.8096274533,smoothed
l.gilb.s,-0.7,3.7963223768,smoothed
l.gilb.s,-0.71,3.7828177042,smoothed
l.gilb.s,-0.72,3.7691158993,smoothed
l.gilb.s,-0.73,3.7552194551,smoothed
l.gilb.s,-0.74,3.7411308938,smoothed
l.gilb.s,-0.75,3.7268527654,smoothed
l.gilb.s,-0.76,3.7123876473,smoothed
l.gilb.s,-0.77,3.6977381434,smoothed
l.gilb.s,-0.78,3.6829068831,smoothed
l.gilb.s,-0.79,3.667896521,smoothed
l.gilb.s,-0.8,3.6527097357,smoothed
l.gilb.s,-0.81,3.6373492293,smoothed
l.gilb.s,-0.82,3.6218177261,smoothed
l.gilb.s,-0.83,3.6061179726,smoothed
l.gilb.s,-0.84,3.590252736,smoothed
l.gilb.s,-0.85,3.5742248036,smoothed
l.gilb.s,-0.86,3.5580369822,smoothed
l.gilb.s,-0.87,3.5416920969,smoothed
l.gilb.s,-0.88,3.5251929906,smoothed
l.gilb.s,-0.89,3.5085425231,smoothed
l.gilb.s,-0.9,3.4917435702,smoothed
l.gilb.s,-0.91,3.474799023,smoothed
l.gilb.s,-0.92,3.4577117869,smoothed
l.gilb.s,-0.93,3.440484781,smoothed
l.gilb.s,-0.94,3.423120937,smoothed
l.gilb.s,-0.95,3.4056231986,smoothed
l.gilb.s,-0.96,3.3879945208,smoothed
l.gilb.s,-0.97,3.3702378685,smoothed
l.gilb.s,-0.98,3.3523562164,smoothed
l.gilb.s,-0.99,3.3343525478,smoothed
l.gilb.s,-1,3.3162298535,smoothed
l.gilb.s,-1.01,3.2979911318,smoothed
l.gilb.s,-1.02,3.2796393868,smoothed
l.gilb.s,-1.03,3.261177628,smoothed
l.gilb.s,-1.04,3.2426088698,smoothed
l.gilb.s,-1.05,3.22393613,smoothed
l.gilb.s,-1.06,3.2051624295,smoothed
l.gilb.s,-1.07,3.1862907913,smoothed
l.gilb.s,-1.08,3.1673242397,smoothed
l.gilb.s,-1.09,3.1482657998,smoothed
l.gilb.s,-1.1,3.1291184962,smoothed
l.gilb.s,-1.11,3.1098853526,smoothed
l.gilb.s,-1.12,3.0905693909,smoothed
l.gilb.s,-1.13,3.0711736306,smoothed
l.gilb.s,-1.14,3.0517010875,smoothed
l.gilb.s,-1.15,3.0321547737,smoothed
l.gilb.s,-1.16,3.0125376962,smoothed
l.gilb.s,-1.17,2.9928528565,smoothed
l.gilb.s,-1.18,2.9731032498,smoothed
l.gilb.s,-1.19,2.9532918641,smoothed
l.gilb.s,-1.2,2.9334216798,smoothed
l.gilb.s,-1.21,2.9134956686,smoothed
l.gilb.s,-1.22,2.893516793,smoothed
l.gilb.s,-1.23,2.8734880057,smoothed
l.gilb.s,-1.24,2.8534122485,smoothed
l.gilb.s,-1.25,2.8332924521,smoothed
l.gilb.s,-1.26,2.8131315352,smoothed
l.gilb.s,-1.27,2.7929324037,smoothed
l.gilb.s,-1.28,2.7726979502,smoothed
l.gilb.s,-1.29,2.7524310533,smoothed
l.gilb.s,-1.3,2.7321345769,smoothed
l.gilb.s,-1.31,2.7118113699,smoothed
l.gilb.s,-1.32,2.6914642649,smoothed
l.gilb.s,-1.33,2.6710960782,smoothed
l.gilb.s,-1.34,2.650709609,smoothed
l.gilb.s,-1.35,2.6303076387,smoothed
l.gilb.s,-1.36,2.6098929305,smoothed
l.gilb.s,-1.37,2.5894682286,smoothed
l.gilb.s,-1.38,2.5690362577,smoothed
l.gilb.s,-1.39,2.5485997228,smoothed
l.gilb.s,-1.4,2.5281613081,smoothed
l.gilb.s,-1.41,2.5077236767,smoothed
l.gilb.s,-1.42,2.4872894702,smoothed
l.gilb.s,-1.43,2.4668613082,smoothed
l.gilb.s,-1.44,2.4464417875,smoothed
l.gilb.s,-1.45,2.4260334819,smoothed
l.gilb.s,-1.46,2.4056389417,smoothed
l.gilb.s,-1.47,2.385260693,smoothed
l.gilb.s,-1.48,2.3649012376,smoothed
l.gilb.s,-1.49,2.3445630522,smoothed
l.gilb.s,-1.5,2.3242485883,smoothed
l.gilb.s,-1.51,2.3039602715,smoothed
l.gilb.s,-1.52,2.2837005013,smoothed
l.gilb.s,-1.53,2.2634716507,smoothed
l.gilb.s,-1.54,2.2432760657,smoothed
l.gilb.s,-1.55,2.2231160648,smoothed
l.gilb.s,-1.56,2.2029939391,smoothed
l.gilb.s,-1.57,2.1829119516,smoothed
l.gilb.s,-1.58,2.1628723368,smoothed
l.gilb.s,-1.59,2.1428773006,smoothed
l.gilb.s,-1.6,2.1229290201,smoothed
l.gilb.s,-1.61,2.103029643,smoothed
l.gilb.s,-1.62,2.0831812872,smoothed
l.gilb.s,-1.63,2.0633860412,smoothed
l.gilb.s,-1.64,2.0436459632,smoothed
l.gilb.s,-1.65,2.0239630809,smoothed
l.gilb.s,-1.66,2.0043393918,smoothed
l.gilb.s,-1.67,1.9847768622,smoothed
l.gilb.s,-1.68,1.9652774277,smoothed
l.gilb.s,-1.69,1.9458429926,smoothed
l.gilb.s,-1.7,1.9264754297,smoothed
l.gilb.s,-1.71,1.9071765804,smoothed
l.gilb.s,-1.72,1.8879482544,smoothed
l.gilb.s,-1.73,1.8687922292,smoothed
l.gilb.s,-1.74,1.8497102507,smoothed
l.gilb.s,-1.75,1.8307040324,smoothed
l.gilb.s,-1.76,1.8117752556,smoothed
l.gilb.s,-1.77,1.7929255692,smoothed
l.gilb.s,-1.78,1.7741565898,smoothed
l.gilb.s,-1.79,1.7554699013,smoothed
l.gilb.s,-1.8,1.736867055,smoothed
l.gilb.s,-1.81,1.7183495697,smoothed
l.gilb.s,-1.82,1.6999189313,smoothed
l.gilb.s,-1.83,1.681576593,smoothed
l.gilb.s,-1.84,1.6633239753,smoothed
l.gilb.s,-1.85,1.6451624658,smoothed
l.gilb.s,-1.86,1.6270934195,smoothed
l.gilb.s,-1.87,1.6091181585,smoothed
l.gilb.s,-1.88,1.5912379721,smoothed
l.gilb.s,-1.89,1.5734541168,smoothed
l.gilb.s,-1.9,1.5557678168,smoothed
l.gilb.s,-1.91,1.5381802631,smoothed
l.gilb.s,-1.92,1.5206926145,smoothed
l.gilb.s,-1.93,1.5033059971,smoothed
l.gilb.s,-1.94,1.4860215046,smoothed
l.gilb.s,-1.95,1.4688401985,smoothed
l.gilb.s,-1.96,1.4517631078,smoothed
l.gilb.s,-1.97,1.4347912295,smoothed
l.gilb.s,-1.98,1.4179255286,smoothed
l.gilb.s,-1.99,1.4011669379,smoothed
l.gilb.s,-2,1.3845163589,smoothed
l.gilb.s,-2.01,1.367974661,smoothed
l.gilb.s,-2.02,1.3515426825,smoothed
l.gilb.s,-2.03,1.3352212302,smoothed
l.gilb.s,-2.04,1.3190110796,smoothed
l.gilb.s,-2.05,1.3029129755,smoothed
l.gilb.s,-2.06,1.2869276318,smoothed
l.gilb.s,-2.07,1.2710557318,smoothed
l.gilb.s,-2.08,1.2552979282,smoothed
l.gilb.s,-2.09,1.2396548439,smoothed
l.gilb.s,-2.1,1.2241270715,smoothed
l.gilb.s,-2.11,1.2087151739,smoothed
l.gilb.s,-2.12,1.1934196846,smoothed
l.gilb.s,-2.13,1.1782411075,smoothed
l.gilb.s,-2.14,1.1631799178,smoothed
l.gilb.s,-2.15,1.1482365616,smoothed
l.gilb.s,-2.16,1.1334114566,smoothed
l.gilb.s,-2.17,1.1187049921,smoothed
l.gilb.s,-2.18,1.1041175295,smoothed
l.gilb.s,-2.19,1.0896494022,smoothed
l.gilb.s,-2.2,1.0753009164,smoothed
l.gilb.s,-2.21,1.0610723507,smoothed
